ph,Chloramines,Turbidity,Conductivity,Hardness,Potability
6.97,2.58,2.46,518.05,81.22,1
9.41,0.12,3.93,1169.08,492.96,0
7.24,4.7,1.62,779.72,401.7,0
6.1,3.22,2.09,150.62,144.58,0
7.36,0.46,5.95,448.72,370.26,0
8.22,0.1,3.82,826.63,67.9,0
8.83,0.25,5.24,641.5,326.72,0
7.34,3.05,4.85,868.63,29.82,0
7.87,3.07,3.91,997.03,166.69,0
6.57,2.5,5.04,640.38,489.23,0
8.08,1.53,1.72,1283.43,60.46,0
9.44,2.66,3.82,1191.64,298.71,0
5.7,2.58,3.54,106.08,35.3,0
9.05,0.1,3.73,368.37,334.7,0
7.75,1.41,1.01,411.69,139.33,1
6.51,0.27,1.66,264.05,154.99,1
9.32,4.5,1.72,426.26,168.9,0
7.43,3.63,3.61,569.52,102.58,1
6.83,4.98,5.84,95.47,470.83,0
6.23,1.51,5.72,191.67,452.92,0
6.48,4.39,1.36,152.23,435.01,0
8.83,3.02,1.83,88.82,53.22,0
7.96,2.27,0.22,641.5,116.72,1
9.15,1.11,2.39,453.93,306.11,0
6.43,3.69,5.01,1218.02,485.19,0
5.98,4.52,5.49,160.51,302.41,0
5.52,1.18,1.42,1206.06,163.55,0
7.53,0.88,1.59,139.91,408.7,0
9.49,3.48,1.33,816.41,67.72,0
8.28,4.88,2.1,344.62,440.87,0
6.73,3.75,4.83,1080.04,487.34,0
9.01,1.42,3.88,108.07,483.83,0
8.63,2.1,4.72,1239.69,73.85,0
5.56,1.92,3.5,90.02,274.8,0
8.77,4.26,1.55,336.21,292.46,0
6.7,3.86,1.37,619.51,97.46,1
6.1,2.94,0.05,990.19,273.39,0
6.41,1.37,4.69,1237.91,323.27,0
7.37,4.69,5.08,573.61,164.48,0
7.2,3.27,4.61,991.78,157.84,0
6.66,4.85,0.45,953.5,30.12,0
6.19,2.9,4.57,755.38,478.41,0
8.55,4.11,0.27,907.47,401.81,0
9.46,4.07,0.63,78.34,379.72,0
8.61,1.69,2.64,590.8,10.89,0
6.68,4.82,2.86,1028.04,312.15,0
6.48,0.11,4.9,632.26,90.31,0
6.37,3.84,4.08,1139.35,330.86,0
6.05,4.83,0.92,1088.72,310.58,0
7.71,1.69,1.36,1126.58,425.96,0
7.92,3.24,1.71,195.1,127.72,1
8.32,2.81,0.74,340.06,13.73,0
8.22,3.81,1.73,67.59,457.06,0
6.67,4.33,4.37,1278.16,454.32,0
6.82,3.02,1.45,329.9,227.93,1
8.23,4.08,5.01,496.21,39.04,0
6.9,1.56,2.82,379.16,248.98,1
6.35,1.14,1.94,80.54,262.01,0
7,2.15,2.47,361.8,410.86,0
6.59,3.39,4.26,154.71,358.55,0
5.85,0.94,3.1,530.74,35.4,0
8.82,3.4,0.04,1257.87,352.67,0
8.91,1.97,5.53,916.79,67.87,0
6.38,3.98,0.4,927.76,44.74,0
5.76,0.18,5.63,605.53,199.3,0
8.46,3.34,0.17,1060.36,38.68,0
6.35,3.25,4.63,1183.52,414.63,0
7.07,4.7,3.21,1251.17,231.56,0
5.76,3.57,3.03,155.72,293.5,0
6.41,3.98,0.44,1147.15,288.43,0
8.67,4.52,1.43,315.86,489.05,0
8.72,3.38,4.67,534.53,457.89,0
6.33,1.45,5.35,468.76,424.56,0
6.84,4.35,3.17,887.42,191.63,0
6.04,3.74,2.12,789.36,72.55,0
5.8,2.12,0.36,168.56,295.93,0
9.47,3.55,4.09,1024.18,220.16,0
8.12,4.34,1.67,588.35,112.76,0
7.67,4.88,0.33,32.82,48.85,0
8.56,4.76,4,556.42,218.05,0
8.86,1.63,2.91,685.74,325.43,0
8.73,2.11,0.07,117.47,312.69,0
5.57,0.55,0.67,221.94,386.96,0
6.25,1.24,4.2,1291.84,233.28,0
8.12,4.41,0.38,1136.42,160.82,0
7,1.8,5.2,199.33,269.35,0
9.43,3.1,1.87,766.99,487.5,0
8.16,3.33,0.53,511.64,22.55,0
9.33,3.91,4.56,720.55,264.33,0
6.31,0.91,3.15,627.58,164.63,0
8.96,1.52,1.84,91.15,52.68,0
6.79,2.24,2.44,430.58,217.34,1
9.46,1.82,0.13,189.41,320.58,0
6.13,4.91,3.98,650.99,264.08,0
7.57,4.17,2.19,1182.29,14.59,0
8.67,2.4,4.28,1294.33,289.56,0
7.23,4.4,3.77,1229.2,116,0
7.37,1.74,3.91,1281.84,170.74,0
9.45,3.93,4.76,49.36,156.1,0
7.2,1.12,3.79,956.4,429.26,0
7.92,3.86,2.51,376.64,23.79,0
5.72,2.28,2.34,1129.33,174,0
8.87,0.54,0.72,1063.44,197.41,0
8.09,1.37,4.68,568.07,309.42,0
7.12,2.01,4.57,631.04,394.48,0
5.56,3.75,1.48,366.67,363.83,0
7.87,0.36,5.18,396.78,376.31,0
5.55,3.3,3.53,1276.09,96.19,0
5.5,3.58,2.87,1158.84,455.87,0
7.96,3.27,0.1,273.67,207.07,1
6.26,3.8,2.3,379.92,5.55,0
6.27,0.89,3.84,167.98,334.05,0
8.11,2.94,0.54,1285.87,302,0
5.71,4.71,2.76,1182.16,62.98,0
6.75,3.05,5.96,731.16,479.93,0
6.1,3.06,4.3,909.97,280.78,0
7.82,3.68,3.28,979.89,234.63,0
8.15,1.67,3.2,288.84,199.06,1
8.38,3.5,0.26,1217.03,104.93,0
6.52,4.58,5.74,698.96,476.41,0
5.86,0.05,5.57,147.41,351.08,0
5.81,4.35,4.09,534.29,283.8,0
7.2,1.09,0.59,794.09,315.6,0
9.28,2.28,1.25,478.09,420.21,0
6.37,4.26,1.1,917.99,317.86,0
6.53,4.12,3.12,1150.2,57.3,0
5.9,4.46,1.25,1010.3,348.65,0
7.92,4.7,4.17,846.18,282.43,0
8.22,2.24,3.27,680.44,483.17,0
8.07,3.28,0.11,353.17,366.86,0
8.94,1.95,4.46,607.78,172,0
7.45,1.75,1.13,402.05,67.7,1
6.04,2.16,4.95,1216.21,241.14,0
6.66,3.72,2.13,1182.29,339.68,0
8.15,2.51,2.03,227.9,88.64,1
7.95,4.07,0.07,1074.73,324.72,0
7.62,3.73,5.93,922.7,412.81,0
8.23,0.1,3.67,1268.52,78.53,0
8.05,3.15,2.54,618.4,352.89,0
9.03,2.18,0.58,947.16,34.13,0
7.84,2.28,4.19,687.71,3.98,0
8.61,4.09,1.7,118.14,16.32,0
6.49,2.74,5.93,89.39,315.75,0
8.21,4.43,5.7,185.08,486.68,0
9.11,3.56,4.41,406.16,385.69,0
7.04,2.76,5.83,359.07,127.2,0
8.62,3.77,0.63,954.97,35.84,0
8.4,0.19,1.68,939.22,308.33,0
5.74,0.14,1.52,1263.67,1.61,0
7.83,0.42,0.43,424.2,396.29,0
6.02,2.19,5.83,1221.83,121.56,0
9.37,1.18,0.36,808.32,149.61,0
8.75,4.92,5.14,659.04,171.99,0
5.94,2.71,4.61,878.16,381.78,0
5.99,3.31,2.26,922.5,132.87,0
7.88,1.39,0.11,248.35,142.24,1
6.88,1.61,0.04,984.68,270.5,0
5.64,1.68,1.22,950.97,231.5,0
7.67,3.49,2.96,1296.87,477.78,0
7.05,2.37,2.75,1188.17,131.7,0
5.9,2.59,3.51,899.52,45.95,0
8.71,2.96,4.63,934.7,270.49,0
9.16,3.84,2.26,1231.4,92.26,0
8.53,0.45,0.96,1258.32,206.81,0
8.79,3.88,4.8,1080.25,93.6,0
6.37,2.82,2,1004.59,440.48,0
6.55,3.35,1.72,171.43,163.72,1
6.33,1.64,4.59,1084.51,387.43,0
8.56,2.05,5.6,351.56,474.3,0
9.29,1.16,5.49,746.01,470.28,0
8.37,4.9,0.82,544.82,262.4,0
9.03,2.49,3.02,468.92,491.63,0
8.05,4.98,0.56,424.02,327.97,0
7.05,2.45,5.77,1116.39,64.24,0
7.2,1.1,1.29,1006.8,444.19,0
5.8,2.54,1.18,694.78,234.34,0
5.63,0.2,5.33,873.89,76.35,0
8.28,4.52,5.81,1280.35,395.71,0
7.25,4.09,4.19,534.87,312.2,0
7.71,3.63,0.73,729.9,441.06,0
7.73,3.05,2.92,707.58,413.66,0
6.61,2.9,4.9,1218.68,160.06,0
7.4,4.98,3.43,476.48,128.16,0
7.38,1.39,0.8,1282.54,366.91,0
7.05,3.9,1.03,416.97,286.66,1
8.78,2.91,5.18,168.31,34.94,0
7.3,4.88,3.16,273.04,90.82,0
7.91,4.14,4.24,571.3,75.68,0
9.08,4.99,2.24,855.19,294.9,0
8.96,2.94,3.19,686.37,42.88,0
9.06,1.02,5.86,507.87,103.85,0
6.58,2.52,1.98,743.78,272.69,1
5.64,3.56,4.05,1095.28,66.53,0
6.54,3.87,1.04,1095.44,124.14,0
6.61,0,0.73,952.31,453.4,0
9.14,2.53,4.7,1239.61,348.56,0
8.1,1.18,5.06,779.56,153.44,0
5.83,4.37,4.01,39.73,438.68,0
6.04,0.76,0.95,399.48,125.14,0
6.12,3.33,1.44,446.84,294.54,0
8.02,1.33,5.47,725.1,184.25,0
8.44,1.78,1.73,1179.21,376.07,0
8.94,4.7,4.91,1094.41,185.79,0
9.26,1.2,1.72,324.86,124.43,0
6.31,0.48,5.64,689.63,303.85,0
6.74,0.35,5.49,867.12,372.67,0
6.46,2.52,0.26,1284.14,268.18,0
6.94,3.21,4.62,69.75,358.14,0
9.16,1.64,1.02,619.12,211.01,0
7.8,3.45,1.29,1284.9,397.72,0
8.45,0.31,2.76,1271.05,292.51,0
7.46,4.29,3.46,450.02,98.12,0
5.62,4.08,1.95,30.02,445.38,0
5.76,4.93,3.45,775.15,418.41,0
7.65,4.68,1.02,1131.01,481.96,0
8.38,1.78,0.13,441.86,284.5,1
6.36,2,3.43,1216.52,337.87,0
8.39,3.73,3.1,452.53,431.79,0
8.74,0.67,4.14,804.96,26.3,0
7.15,1.57,3.9,947,456.1,0
8.49,0.59,5.38,468.68,135.58,0
7.12,2.27,2.76,477.3,28.52,0
8.21,2.76,0.05,626.89,118.8,1
8.56,1.06,3.78,1090.73,293.18,0
9.47,0.13,4.05,158.08,23.92,0
6.88,3.6,3.13,831.98,0.38,0
7.14,0.1,4.14,890.23,319.68,0
6.16,4.87,1.94,738.5,226.69,0
6.32,1.11,0.89,1218.51,422.17,0
8.27,3.32,3.99,794.53,128.77,1
9.17,2.17,1.47,835.91,140.35,0
7.08,0.3,2.74,791.7,38.77,0
6.22,2.36,2.95,946.96,269.26,0
6.64,2.58,2.86,201.97,182.95,1
7.32,4.27,3.59,1165.73,169.85,0
6.66,3.66,0.18,83.97,228.82,1
6.43,0.4,5.94,843.74,424.84,0
8.44,1.05,4.3,811.66,52.59,0
5.53,1.56,2.55,294.31,261.8,0
7.66,0.58,1.15,81.7,98.22,1
8.68,2.28,0.48,206.32,106.2,0
6.56,4.92,4.03,375.02,128.37,0
7.91,2.57,1.9,1150.27,229.7,0
8.18,3.71,1.38,1116.78,247.2,0
8.12,3.41,2.28,111.1,435.76,0
7.28,4.25,3.56,397.37,446.06,0
6.89,1.08,4.03,1159.43,293.33,0
8.84,3.77,3.87,330.56,140.7,0
8.53,4.41,5.18,1294.88,409.22,0
6.79,0.86,1.31,356.19,396.44,0
5.91,1.73,3.82,968.67,398.98,0
5.79,4.85,0.61,559.67,8.18,0
5.88,3.9,3.29,203.03,376.93,0
7.83,1.41,3.5,354.05,426.36,0
5.71,2.82,1.3,887.4,302.52,0
6.85,2.02,2.35,458.06,375.62,0
8.51,2.45,4.96,797.24,388.09,0
6.68,1.78,0.89,291.02,253.29,1
8.55,1.4,2.61,599.7,406.81,0
8.48,3.37,5.6,680.55,396.15,0
6.48,3.89,3.02,554.24,458.05,0
8.42,4.37,4.35,281.36,460.69,0
8.49,0.78,4.96,616.17,264.86,1
7.09,4.11,1.22,909.98,15.75,0
6.34,1.27,1.31,1255.43,9.55,0
7.59,2.14,4.55,1032.69,469.46,0
9.19,4.51,4.52,235.07,168.68,0
8.06,2.27,0.36,376.33,188.77,1
6.19,0.99,1.93,130.11,234.95,0
8.23,0.8,2.39,202.27,132.9,1
7.21,2.36,4.97,348.37,295.21,1
7.87,3.81,2.53,283.4,392.31,0
8.44,4.99,5.56,301.33,128.67,0
7.56,3.94,5.98,323.08,371.53,0
8.76,4.39,4.68,411.86,336.01,0
8.39,3.74,4,189.49,262.79,1
7.96,4.48,2.35,382.85,162.72,0
6.1,0.38,0.4,904.28,436.39,0
8.84,4.65,3.44,330.23,201.4,0
9.24,1.98,2.17,248.23,187.33,0
6.05,4.61,2.11,115.97,320.69,0
7.45,0.38,4.13,664.96,460.17,0
6.54,3.58,2.78,1099.32,254.01,0
8.52,3.68,4.51,104.95,361.35,0
8.39,4.98,2.39,718.75,228.44,0
6.06,3.84,0.91,856.29,109.4,0
9.01,1.91,2.77,782.43,61.98,0
6.22,2.79,5.71,1144.58,68.16,0
8.69,1.83,4.81,1130.32,10.66,0
7.33,0.98,1.23,102.78,276.45,1
6.81,1.24,2.35,488.4,65.55,1
6.13,1.11,5.57,881.95,432.85,0
6.17,2.74,0.74,1239.6,491.45,0
8.15,4.53,1.52,1051.95,247.93,0
7.7,4.56,1.57,254.27,224.84,0
5.99,0.27,3.43,384.6,174.04,0
5.95,0.4,2.46,999.76,319.01,0
5.79,1.23,0.48,628.77,304.01,0
8.48,1.28,3.78,725.07,171.69,1
8.35,0.47,0.59,803.4,171.58,0
5.73,1.94,3.64,161.18,322.4,0
7.74,2.94,3.04,1117.07,277.27,0
5.84,2.89,2.96,1126.18,359.28,0
9.11,2.72,0.4,624.66,470.7,0
9.13,1.69,3.84,826.09,389.8,0
8.29,3.53,2.59,868.08,152.17,0
9.2,4.13,2.47,270.95,379.56,0
8.75,1.73,3.58,172.98,225.01,0
8.81,0.43,3.64,56.25,388.83,0
7.78,1.48,0.09,1189.36,443.29,0
6.72,0.69,0.75,469.06,124.97,1
6.37,2.34,1.42,139.01,119.32,0
6.81,0.78,4.07,621.57,216.31,1
8.01,2.31,3.46,126.04,25.77,0
6.19,1.11,4.55,138.27,342.84,0
6.53,3.69,4.44,650.88,374.85,0
7.37,0.14,5.12,676.22,172.72,0
6.43,2.77,2.26,766.78,232.64,0
7.85,0.85,2.07,863.52,295.18,0
9.19,0,4.99,878.7,36.8,0
8.49,4.35,1.43,579.91,355.65,0
8.17,3.36,2.77,847.29,263.35,0
7.83,0.49,1.17,417.02,312.13,0
7.45,3.32,5.48,590.46,361.92,0
6.25,3.06,2.45,529.53,337.78,0
9.08,2.37,1.27,447.97,47.66,0
6.49,2.1,4.15,332.98,391.3,0
5.87,4.44,1.47,129.64,305.02,0
8.5,1.23,5.66,672.51,357.44,0
6.2,1.99,2.21,712.36,130.75,0
6.99,1.65,3.99,456.92,110.71,1
5.61,3.86,2.07,1269.32,413.05,0
6.05,4.58,4.84,737.34,195.19,0
6.19,4.25,5.38,1159.04,287.67,0
5.72,3.99,4.73,754.01,275.8,0
8.13,4.93,5.09,271.19,292.58,0
8.85,3.49,0.61,1267.77,34.75,0
6.99,3.76,5.54,1154.38,151.24,0
9,4.91,3.75,628.52,33.24,0
6.35,0.03,5.22,338.68,240.08,0
6.8,3.17,4.11,312.79,451.05,0
6.1,3.69,1.21,1053.65,194.59,0
7.98,4.59,3.66,117.78,391.22,0
7.18,4.42,0.55,840.34,143.62,0
7.95,4.21,4.17,842.97,428.13,0
8.55,4.73,2.45,261.72,209.75,0
7.68,2.69,0.91,925.24,177.61,0
8.01,0.03,5.88,925.87,348.74,0
9.24,0.06,5.41,474.54,256.38,0
6.7,2.72,5.36,643.89,168.66,0
6.94,2.18,4.73,1087.61,29.05,0
8.37,2.26,4.15,694.4,83.32,1
7.95,2,3.93,815.06,386.16,0
6.21,4.59,0.64,554.22,460.37,0
7,1.8,5.4,219.99,84.42,0
7.37,4.28,5.29,1297.54,284.72,0
7.18,4.51,4.49,705.05,17.09,0
6.21,2.5,5.56,457.29,145.42,0
9.2,2.23,3.32,936.51,224.39,0
8.55,3.81,2.69,818.44,367.94,0
7.43,3.54,5.81,325.79,22.05,0
8.22,1.64,2.78,1143.7,390.62,0
9.09,0.51,3.85,120.05,101.32,0
6.04,1.32,2.24,799.24,379.77,0
6.5,0.66,3.82,636.92,312.74,0
7.67,1.47,4.32,434.11,169.79,1
8.7,1.31,3.75,1079.5,361.88,0
5.65,3.19,3.09,863.47,118.16,0
9.44,4.77,1.8,994.56,109.86,0
7.32,3.43,3.86,556.62,30.87,0
6.94,4.63,5.45,1226.85,196.54,0
6.67,3.92,0.04,467.8,48.85,0
6.2,3.64,0.8,704.43,209.75,0
8.67,2.07,0.72,1215.74,4.9,0
9.32,1.62,5.54,135.65,77.54,0
7.15,4.23,3.98,168.19,466.19,0
9.31,4.53,5.71,1292.62,397.78,0
8.8,2.26,3.5,1263.67,118.08,0
7.42,0.05,2.77,1010.06,359.15,0
8.2,3.96,4.75,644.92,334.24,0
7.24,1.43,0.97,672.7,88.46,1
7.73,0.05,2.29,356.66,185.53,0
5.73,4.02,2.8,579.57,456.85,0
8.29,2.59,1.79,577.81,369.36,0
5.71,3.43,2.23,75.83,380.17,0
8.77,4.57,0.47,605.51,281.94,0
8.8,2.71,1.19,639.34,332.77,0
6.45,2.52,2.01,875.54,254.37,0
6.79,1.45,4.78,685.9,370.45,0
7.43,1.53,1.09,1124.34,366.36,0
7.89,3.98,2.08,496.8,15.54,0
6.65,2.25,0.39,550.34,315.89,0
7.87,0.82,3.34,755.78,314.91,0
6.69,0.47,3.67,287.46,33.66,0
5.72,2.36,5.19,529.74,205.19,0
5.51,2.32,4.91,901.43,449.39,0
5.9,3.27,1.71,553,476.72,0
8.67,2.36,0.82,1181.4,391.11,0
9.35,0.72,0.94,811.43,75.74,0
7.21,2.54,5.81,225.29,187.36,0
7.55,4.53,4.04,649.05,91.28,0
6.09,0.8,0.26,1001.27,326.07,0
7.7,3.45,0.82,847.05,386.57,0
6.08,2.97,2.91,1154.28,441.88,0
7.94,3.74,1.25,982.48,430.32,0
9.23,0.75,4.82,108.25,49.6,0
6.28,4.71,3.44,172.89,62.84,0
8.56,3.1,3.68,855.18,454.84,0
5.59,4.24,2.78,332.78,421.89,0
7,1.23,1.54,776.55,230.19,1
5.94,3.7,3.54,1036.12,215.03,0
6.91,3.91,4.3,762.7,276.4,1
6.19,1.99,2.23,557.67,298.32,0
6.99,1.92,3.03,850.76,127.11,0
7.17,3.29,5.04,212.4,201.87,0
6.7,0.47,0.89,948.47,309.85,0
8.13,3.68,3.27,915.22,103.13,0
9.18,0.21,2.09,683.29,499.42,0
7.1,0.95,4.22,384.09,141.47,1
6.27,3.32,0.11,1042.91,276.21,0
6.58,0.49,4.02,678.4,277.08,1
8.92,4.86,0.62,105.15,225.74,0
7.79,4.34,0.39,1196.64,120.77,0
7.32,3.13,4.35,1005,282.68,0
6.1,4.1,3.84,772.7,45.51,0
7.3,4.44,5.37,584.77,193.46,0
6.61,1.3,3.12,1249.07,112.13,0
9.27,4.25,3.18,1014.28,62.09,0
9.04,0.97,4.24,709.44,462.74,0
5.84,2.07,1.94,859.51,349.97,0
7.57,2.79,0.22,386.55,84.41,1
6.4,3.57,1.38,278.56,474.7,0
7.14,0.15,1.43,377.12,108,1
9.01,1.45,2.01,402.28,117.81,0
7.61,3.04,5.66,969.47,66.64,0
6.84,1.79,4.83,207.88,363.93,0
6.33,3.88,5.62,1017.54,285.44,0
8.7,3.26,5.99,694.71,29.13,0
8,1.17,2.6,518.41,12.65,0
7.37,0.73,1.36,411.5,266.33,1
6.37,3.15,3.36,681.76,325.77,0
6.84,2.25,5.29,433.25,411.44,0
9.34,0.84,2.79,575.4,239.14,0
7.58,1.63,3.03,968.55,338.27,0
7.1,1.52,0.81,825.02,366.83,0
7.59,0.54,2.52,979.94,306.53,0
8.62,2.73,2.32,935.48,176.11,0
6.86,3.82,2.11,1065.14,65.95,0
6.21,2.88,5.32,286.15,323.77,0
7.84,4.13,0.36,1293.81,384.35,0
8.16,0.64,5.83,634.23,94.91,0
8.35,2.18,0.05,942.16,247.43,0
9.03,3.05,5.67,890.74,198.62,0
6.98,3.38,3.29,749.01,102.85,1
5.8,3.48,4.21,1294.69,122.66,0
9.33,3.64,1.12,305.99,118.84,0
7.24,3.26,3.93,565.6,209.47,1
7.99,0.47,5.29,192.22,195.23,0
8.17,3.48,0.84,260.93,277.09,1
7.69,3.62,0.76,935.46,46.61,0
6.32,4.97,1.82,36.15,290.63,0
8.52,3.47,0.97,1160.07,10.92,0
8.72,3.43,0.66,834.14,128.69,0
7.71,2.57,4.07,589.95,251.07,1
7.45,4.34,1.28,450.83,343.47,0
5.96,4.98,4,190.37,385.63,0
5.84,3.9,5.17,1200.38,17.78,0
6.86,3.06,3.91,934.65,268.74,0
6.74,0.39,0.72,457.22,177.22,1
9.31,3.63,3.44,120.09,347.45,0
8.63,3.54,2.36,443.62,141.89,0
8.14,3.88,2.06,264.49,371.86,0
7.57,0.62,1.91,1028.57,301.12,0
6.17,3.27,5.58,943.89,394.84,0
9.41,1.48,4.46,662.66,492.2,0
7,3.8,0.8,1155.02,454.29,0
5.93,1.2,2.86,259.46,296.65,0
7.48,3.42,1.91,604,446.88,0
9,1.47,5.87,932.49,76.54,0
9.05,0.04,5.87,116.11,21.52,0
5.54,3.17,1.92,503.3,266.57,0
9.05,0.57,2.11,756.01,487.18,0
6.59,3.3,3.6,495.84,354.87,0
5.66,4.63,2.88,639.85,152.57,0
8.89,4.85,1.28,802.31,334.39,0
8.96,1.18,3.96,497.86,19.95,0
7.88,4.05,2,164.64,235.31,0
7.8,1.77,3.92,207.09,118.63,1
8.75,4.5,2.3,699.3,24.6,0
8.65,3.94,4.2,251.92,124.96,0
9.06,0.37,4.01,1160.09,361.23,0
7.71,2.04,3.05,1089.42,275.59,0
9.37,1.69,4.23,473.27,11.72,0
9.48,3.93,2.77,1085.35,204.87,0
5.97,2.05,0.7,707.15,376.09,0
8.9,3.42,1.09,231.99,477.3,0
7.5,3.01,1.48,810.05,437.18,0
7.05,4.88,0.38,892.9,0.76,0
7.95,4.69,4.27,136.54,109.35,0
5.72,2.14,2.2,429.36,103.87,0
7.53,3.62,0.56,36.84,206.55,0
8.98,4.15,4.92,431.86,322.88,0
6.35,4.49,4.1,456.02,76.53,0
7.21,0.34,2.71,830.36,457.84,0
9.26,1.51,1.48,282.78,388.56,0
7.21,1.6,0.91,68.22,209.67,1
6.93,2.17,2.75,430.86,292,1
7.26,0.85,5.31,1078.54,270.9,0
7.58,2.48,1.13,536.91,291.12,1
8.03,3.32,3.41,557.17,430.06,0
8.7,2.49,5.77,625.67,100.06,0
7.31,3.33,3.82,984.77,341.86,0
8.77,0.33,2.64,639.63,53.52,0
7.63,4.38,4.3,145.93,229.58,0
6.85,4.7,4.95,292.13,317.92,0
8.13,3.09,3.54,268.63,6.25,0
8.37,4.41,5.23,674.99,54.03,0
7.73,0.66,3.09,68.01,45.63,0
5.73,3.99,4.98,390.19,187.35,0
6.18,0.6,5.71,801.14,311,0
6.64,2.04,3.01,480.41,497.98,0
6.63,1.62,3.63,928.79,127.04,0
8.19,2.93,3.66,526.85,67.98,1
5.57,1.51,4.69,1273.66,207.38,0
8.52,3.19,4.94,1256,72.99,0
6.56,1.84,0.16,1045.8,12.27,0
6.74,4.3,4.4,1242.08,281.98,0
7.61,3.17,4.7,290.07,439.79,0
6.36,1.08,4.2,983.67,430.43,0
9.04,1.68,4.28,438.51,50.39,0
5.84,4.24,0.25,951.12,73.74,0
7.28,1.93,2.65,504.84,245.56,1
8.9,2.68,4.91,397.56,183.86,0
7.96,3.24,5.6,1247.67,351.54,0
6.67,1.74,1.38,296.55,247.47,1
7.18,1.47,3.48,993.38,10.06,0
8.33,2.38,4.83,886.83,142.28,0
9.39,1.07,4.51,415.42,450.75,0
9.07,1.42,3.71,612.1,255.75,0
6.87,0.31,0.11,211.54,398.97,0
9.49,1.52,4.34,1199.93,201.15,0
5.51,1.6,4.64,1259.51,338.48,0
5.61,4.81,4.34,960.23,84.5,0
8.8,2.95,4.59,1108.76,368.27,0
6.3,3.94,2.59,134.92,393.29,0
5.74,0.23,5.96,517.64,45.07,0
6.45,0.53,4.62,450.13,91.66,0
7.2,4.07,3.47,747.49,231.44,0
8.42,3.12,5.61,262.86,318.72,0
8,0.95,5.45,745.49,318.75,0
6.45,2.02,4.89,861.04,334.1,0
7.51,2.69,3.38,198.09,357.21,0
9.2,4.22,3.16,197.29,252.88,0
8.76,0.3,1.97,74.99,287.43,0
6.79,2.98,1.51,996.33,4.2,0
9.43,3.59,3.07,450.38,83.3,0
8.33,4.89,3.47,316.28,249.28,0
5.75,4.04,1.47,1018.18,372.8,0
5.64,1.38,5.54,211.93,404.46,0
6.17,3.55,3.34,572.52,364.47,0
8.41,3.82,3.16,975.88,243.2,0
6.23,3.65,2.61,758.77,140.64,0
7.55,4.1,0.35,733.58,222.36,0
5.87,4.52,5.29,229.98,4.65,0
9.18,0.49,1.9,259.78,298.98,0
6.88,0.52,3.85,769.85,37.28,0
9.13,3.98,3.64,59.93,72.7,0
9.28,1.26,3.51,1133.78,312.99,0
5.52,0.29,3.15,475.1,6.67,0
7.36,2.01,1.09,559.1,286.78,1
5.6,4.1,1.68,358.21,319.19,0
9.13,0.63,3.15,1143.37,394.14,0
7.57,3.36,4.74,845.98,34.02,0
5.8,0.02,2.59,601.38,1.47,0
5.94,0.55,1.22,773.34,383.43,0
7.03,1.75,0.53,513.07,145.03,1
9.26,0.42,3.98,621.29,443.6,0
8.27,4.23,2.54,484.19,92.48,0
8.97,4.32,0.75,551.56,292.75,0
6.97,3.78,4.05,430.02,54.7,0
5.67,1.21,1.25,128.6,201.35,0
9.4,2.62,3.05,77.43,441.03,0
5.57,0.92,1.84,251.11,304.17,0
9.29,1.41,5.59,349.58,344.81,0
6.97,2.58,1.37,1160.9,112.99,0
5.54,3.68,2.52,806.29,461.38,0
8.26,0.47,5.76,1247.04,311.74,0
9.42,1.48,1.91,461.35,52.94,0
9.36,4.63,3.87,540.21,7.78,0
6.14,2.15,1.9,944.09,7.96,0
6.22,4.69,0.66,763.94,25.61,0
7.76,4.96,3.77,700.41,455.81,0
8.05,2.63,5.5,760.97,179.19,0
8.46,1.44,2.72,771.85,149.12,1
6.22,3.95,3.76,1002.49,208.27,0
9.34,0.8,3.65,878.46,204.79,0
8.05,1.26,2.49,1245.79,119.25,0
8.89,3.92,3.69,1233.91,45.91,0
7.66,2.17,1.56,565.84,54.31,0
7.16,1.01,2.27,75.37,299.59,1
9.41,3.26,2.65,44.06,198.42,0
7.83,3.66,5.18,186.46,451.23,0
8.97,0.63,2.09,125.12,231.87,0
9.31,1.38,3.81,504.17,251.75,0
8.2,1.11,1.28,97.15,464.12,0
7.7,1.9,1.52,823.64,250.82,0
5.51,3.82,3.89,271.52,250.99,0
5.66,3.57,4.57,682.74,181.58,0
6.3,3.31,2.77,160.91,355.21,0
6.24,0.03,2.01,1081.22,196.11,0
6.52,0.71,5.46,1020.55,294.16,0
6.72,1.12,0.81,520.84,223.7,1
6.94,1.36,4.32,1186.45,264.37,0
7.18,0.73,4.14,265.84,413.51,0
5.9,2.05,4.14,1063.7,206.87,0
5.67,0.38,5.61,723.24,115.04,0
8.2,3.75,4.37,448.57,285.16,1
7.65,3.94,1.81,137.14,468.75,0
7.28,2.87,2.12,247.57,346.61,0
8.04,0.45,2.35,1125.84,154.18,0
8.81,4.45,0.18,800.75,481.5,0
7.21,4.83,5.48,331.11,171.36,0
8.06,1.01,0.44,659.73,491.63,0
9.31,3.52,4.2,166.95,95.99,0
8.86,4.21,4.38,155.53,499.82,0
7.2,2.7,5.06,1182.86,37.95,0
8.08,1.62,3.32,611.48,356.62,0
6.21,2.39,4.35,489.19,370.22,0
7.74,2.56,1.82,1235.32,339.79,0
9.43,2,4.47,536.73,388.8,0
7.57,4.65,2.06,457.03,235.92,0
